api,searched_code,response_code,display,description,system,code_iri,ontology_prefix
ols2,HP:0001357,HP:0001357,Plagiocephaly,['Plagiocephaly'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001357,HP
ols2,HP:0001360,HP:0001360,Holoprosencephaly,['Holoprosencephaly'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001360,HP
ols2,HP:0001399,HP:0001399,Hepatic failure,['Hepatic failure'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001399,HP
ols2,HP:0001511,HP:0001511,Intrauterine growth retardation,['Intrauterine growth retardation'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001511,HP
ols2,HP:0001518,HP:0001518,Small for gestational age,['Small for gestational age'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001518,HP
ols2,HP:0001520,HP:0001520,Large for gestational age,['Large for gestational age'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001520,HP
ols2,HP:0001531,HP:0001531,Failure to thrive in infancy,['Failure to thrive in infancy'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001531,HP
ols2,HP:0001537,HP:0001537,Umbilical hernia,['Umbilical hernia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001537,HP
ols2,HP:0001539,HP:0001539,Omphalocele,['Omphalocele'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001539,HP
ols2,HP:0001543,HP:0001543,Gastroschisis,['Gastroschisis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001543,HP
ols2,HP:0001561,HP:0001561,Polyhydramnios,['Polyhydramnios'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001561,HP
ols2,HP:0001562,HP:0001562,Oligohydramnios,['Oligohydramnios'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001562,HP
ols2,HP:0001597,HP:0001597,Abnormal nail morphology,['Abnormal nail morphology'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001597,HP
ols2,HP:0001627,HP:0001627,Abnormal heart morphology,['Abnormal heart morphology'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001627,HP
ols2,HP:0001629,HP:0001629,Ventricular septal defect,['Ventricular septal defect'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001629,HP
ols2,HP:0001631,HP:0001631,Atrial septal defect,['Atrial septal defect'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001631,HP
ols2,HP:0001636,HP:0001636,Tetralogy of Fallot,['Tetralogy of Fallot'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001636,HP
ols2,HP:0001638,HP:0001638,Cardiomyopathy,['Cardiomyopathy'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001638,HP
ols2,HP:0001642,HP:0001642,Pulmonic stenosis,['Pulmonic stenosis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001642,HP
ols2,HP:0001643,HP:0001643,Patent ductus arteriosus,['Patent ductus arteriosus'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001643,HP
ols2,HP:0001647,HP:0001647,Bicuspid aortic valve,['Bicuspid aortic valve'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001647,HP
ols2,HP:0001650,HP:0001650,Aortic valve stenosis,['Aortic valve stenosis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001650,HP
ols2,HP:0001651,HP:0001651,Dextrocardia,['Dextrocardia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001651,HP
ols2,HP:0001653,HP:0001653,Mitral regurgitation,['Mitral regurgitation'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001653,HP
ols2,HP:0001655,HP:0001655,Patent foramen ovale,['Patent foramen ovale'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001655,HP
ols2,HP:0001669,HP:0001669,Transposition of the great arteries,['Transposition of the great arteries'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001669,HP
ols2,HP:0001674,HP:0001674,Complete atrioventricular canal defect,['Complete atrioventricular canal defect'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001674,HP
ols2,HP:0001680,HP:0001680,Coarctation of aorta,['Coarctation of aorta'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001680,HP
ols2,HP:0001750,HP:0001750,Single ventricle,['Single ventricle'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001750,HP
ols2,HP:0001762,HP:0001762,Talipes equinovarus,['Talipes equinovarus'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001762,HP
ols2,HP:0001789,HP:0001789,Hydrops fetalis,['Hydrops fetalis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001789,HP
ols2,HP:0001791,HP:0001791,Fetal ascites,['Fetal ascites'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001791,HP
ols2,HP:0001845,HP:0001845,Overlapping toe,['Overlapping toe'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001845,HP
ols2,HP:0001852,HP:0001852,Sandal gap,['Sandal gap'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001852,HP
ols2,HP:0001869,HP:0001869,Deep plantar creases,['Deep plantar creases'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001869,HP
ols2,HP:0001871,HP:0001871,Abnormality of blood and blood-forming tissues,['Abnormality of blood and blood-forming tissues'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001871,HP
ols2,HP:0001876,HP:0001876,Pancytopenia,['Pancytopenia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001876,HP
ols2,HP:0001903,HP:0001903,Anemia,['Anemia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001903,HP
ols2,HP:0001905,HP:0001905,Congenital thrombocytopenia,['Congenital thrombocytopenia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001905,HP
ols2,HP:0001943,HP:0001943,Hypoglycemia,['Hypoglycemia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001943,HP
ols2,HP:0001992,HP:0001992,Organic aciduria,['Organic aciduria'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001992,HP
ols2,HP:0001996,HP:0001996,Chronic metabolic acidosis,['Chronic metabolic acidosis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001996,HP
ols2,HP:0001998,HP:0001998,Neonatal hypoglycemia,['Neonatal hypoglycemia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001998,HP
ols2,HP:0001999,HP:0001999,Abnormal facial shape,['Abnormal facial shape'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001999,HP
ols2,HP:0002007,HP:0002007,Frontal bossing,['Frontal bossing'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002007,HP
ols2,HP:0002019,HP:0002019,Constipation,['Constipation'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002019,HP
ols2,HP:0002020,HP:0002020,Gastroesophageal reflux,['Gastroesophageal reflux'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002020,HP
ols2,HP:0002021,HP:0002021,Pyloric stenosis,['Pyloric stenosis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002021,HP
ols2,HP:0002023,HP:0002023,Anal atresia,['Anal atresia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002023,HP
ols2,HP:0002028,HP:0002028,Chronic diarrhea,['Chronic diarrhea'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002028,HP
ols2,HP:0002032,HP:0002032,Esophageal atresia,['Esophageal atresia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002032,HP
ols2,HP:0002036,HP:0002036,Hiatus hernia,['Hiatus hernia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002036,HP
ols2,HP:0002043,HP:0002043,Esophageal stricture,['Esophageal stricture'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002043,HP
ols2,HP:0002045,HP:0002045,Hypothermia,['Hypothermia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002045,HP
ols2,HP:0002085,HP:0002085,Occipital encephalocele,['Occipital encephalocele'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002085,HP
ols2,HP:0002104,HP:0002104,Apnea,['Apnea'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002104,HP
ols2,HP:0002134,HP:0002134,Abnormal basal ganglia morphology,['Abnormal basal ganglia morphology'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002134,HP
ols2,HP:0002140,HP:0002140,Ischemic stroke,['Ischemic stroke'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002140,HP
ols2,HP:0002144,HP:0002144,Tethered cord,['Tethered cord'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002144,HP
ols2,HP:0002190,HP:0002190,Choroid plexus cyst,['Choroid plexus cyst'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002190,HP
ols2,HP:0002247,HP:0002247,Duodenal atresia,['Duodenal atresia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002247,HP
ols2,HP:0002251,HP:0002251,Aganglionic megacolon,['Aganglionic megacolon'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002251,HP
ols2,HP:0002280,HP:0002280,Enlarged cisterna magna,['Enlarged cisterna magna'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002280,HP
ols2,HP:0002282,HP:0002282,Gray matter heterotopia,['Gray matter heterotopia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002282,HP
ols2,HP:0002335,HP:0002335,Agenesis of cerebellar vermis,['Agenesis of cerebellar vermis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002335,HP
ols2,HP:0002365,HP:0002365,Hypoplasia of the brainstem,['Hypoplasia of the brainstem'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002365,HP
ols2,HP:0002414,HP:0002414,Spina bifida,['Spina bifida'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002414,HP
ols2,HP:0002509,HP:0002509,Limb hypertonia,['Limb hypertonia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002509,HP
ols2,HP:0002539,HP:0002539,Cortical dysplasia,['Cortical dysplasia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002539,HP
ols2,HP:0002562,HP:0002562,Low-set nipples,['Low-set nipples'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002562,HP
ols2,HP:0002572,HP:0002572,Episodic vomiting,['Episodic vomiting'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002572,HP
ols2,HP:0002575,HP:0002575,Tracheoesophageal fistula,['Tracheoesophageal fistula'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002575,HP
ols2,HP:0002578,HP:0002578,Gastroparesis,['Gastroparesis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002578,HP
ols2,HP:0002650,HP:0002650,Scoliosis,['Scoliosis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002650,HP
ols2,HP:0002652,HP:0002652,Skeletal dysplasia,['Skeletal dysplasia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002652,HP
ols2,HP:0002680,HP:0002680,J-shaped sella turcica,['J-shaped sella turcica'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002680,HP
ols2,HP:0002715,HP:0002715,Abnormality of the immune system,['Abnormality of the immune system'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002715,HP
ols2,HP:0002721,HP:0002721,Immunodeficiency,['Immunodeficiency'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002721,HP
ols2,HP:0002816,HP:0002816,Genu recurvatum,['Genu recurvatum'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002816,HP
ols2,HP:0002908,HP:0002908,Conjugated hyperbilirubinemia,['Conjugated hyperbilirubinemia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002908,HP
ols2,HP:0002910,HP:0002910,Elevated hepatic transaminase,['Elevated hepatic transaminase'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002910,HP
ols2,HP:0002984,HP:0002984,Hypoplasia of the radius,['Hypoplasia of the radius'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002984,HP
ols2,HP:0003121,HP:0003121,Limb joint contracture,['Limb joint contracture'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0003121,HP
ols2,HP:0003234,HP:0003234,Decreased circulating carnitine concentration,['Decreased circulating carnitine concentration'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0003234,HP
ols2,HP:0003259,HP:0003259,Elevated circulating creatinine concentration,['Elevated circulating creatinine concentration'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0003259,HP
ols2,HP:0003270,HP:0003270,Abdominal distention,['Abdominal distention'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0003270,HP
ols2,HP:0003348,HP:0003348,Hyperalaninemia,['Hyperalaninemia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0003348,HP
ols2,HP:0003363,HP:0003363,Abdominal situs inversus,['Abdominal situs inversus'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0003363,HP
ols2,HP:0003468,HP:0003468,Abnormal vertebral morphology,['Abnormal vertebral morphology'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0003468,HP
ols2,HP:0003517,HP:0003517,Birth length greater than 97th percentile,['Birth length greater than 97th percentile'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0003517,HP
ols2,HP:0003561,HP:0003561,Birth length less than 3rd percentile,['Birth length less than 3rd percentile'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0003561,HP
ols2,HP:0004209,HP:0004209,Clinodactyly of the 5th finger,['Clinodactyly of the 5th finger'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0004209,HP
ols2,HP:0004383,HP:0004383,Hypoplastic left heart,['Hypoplastic left heart'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0004383,HP
ols2,HP:0004384,HP:0004384,Type I truncus arteriosus,['Type I truncus arteriosus'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0004384,HP
ols2,HP:0004403,HP:0004403,Proximal esophageal atresia,['Proximal esophageal atresia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0004403,HP
ols2,HP:0004482,HP:0004482,Relative macrocephaly,['Relative macrocephaly'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0004482,HP
