api,searched_code,response_code,display,description,system,code_iri,ontology_prefix
ols2,HP:0000708,HP:0000708,Behavioral abnormality,['Behavioral abnormality'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000708,HP
ols2,HP:0000712,HP:0000712,Emotional lability,['Emotional lability'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000712,HP
ols2,HP:0000716,HP:0000716,Depressivity,['Depressivity'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000716,HP
ols2,HP:0000717,HP:0000717,Autism,['Autism'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000717,HP
ols2,HP:0000722,HP:0000722,Compulsive behaviors,['Compulsive behaviors'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000722,HP
ols2,HP:0000733,HP:0000733,Stereotypy,['Stereotypy'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000733,HP
ols2,HP:0000737,HP:0000737,Irritability,['Irritability'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000737,HP
ols2,HP:0000739,HP:0000739,Anxiety,['Anxiety'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000739,HP
ols2,HP:0000750,HP:0000750,Delayed speech and language development,['Delayed speech and language development'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000750,HP
ols2,HP:0000752,HP:0000752,Hyperactivity,['Hyperactivity'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000752,HP
ols2,HP:0000763,HP:0000763,Sensory neuropathy,['Sensory neuropathy'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000763,HP
ols2,HP:0000767,HP:0000767,Pectus excavatum,['Pectus excavatum'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000767,HP
ols2,HP:0000787,HP:0000787,Nephrolithiasis,['Nephrolithiasis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000787,HP
ols2,HP:0000790,HP:0000790,Hematuria,['Hematuria'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000790,HP
ols2,HP:0000819,HP:0000819,Diabetes mellitus,['Diabetes mellitus'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000819,HP
ols2,HP:0000821,HP:0000821,Hypothyroidism,['Hypothyroidism'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000821,HP
ols2,HP:0000822,HP:0000822,Hypertension,['Hypertension'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000822,HP
ols2,HP:0000824,HP:0000824,Decreased response to growth hormone stimulation test,['Decreased response to growth hormone stimulation test'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000824,HP
ols2,HP:0000829,HP:0000829,Hypoparathyroidism,['Hypoparathyroidism'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000829,HP
ols2,HP:0000855,HP:0000855,Insulin resistance,['Insulin resistance'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000855,HP
ols2,HP:0000858,HP:0000858,Irregular menstruation,['Irregular menstruation'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000858,HP
ols2,HP:0000863,HP:0000863,Central diabetes insipidus,['Central diabetes insipidus'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000863,HP
ols2,HP:0000925,HP:0000925,Abnormality of the vertebral column,['Abnormality of the vertebral column'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000925,HP
ols2,HP:0000952,HP:0000952,Jaundice,['Jaundice'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000952,HP
ols2,HP:0000956,HP:0000956,Acanthosis nigricans,['Acanthosis nigricans'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000956,HP
ols2,HP:0000957,HP:0000957,Cafe-au-lait spot,['Cafe-au-lait spot'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000957,HP
ols2,HP:0000960,HP:0000960,Sacral dimple,['Sacral dimple'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000960,HP
ols2,HP:0000964,HP:0000964,Eczematoid dermatitis,['Eczematoid dermatitis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000964,HP
ols2,HP:0000965,HP:0000965,Cutis marmorata,['Cutis marmorata'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000965,HP
ols2,HP:0000967,HP:0000967,Petechiae,['Petechiae'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000967,HP
ols2,HP:0000969,HP:0000969,Edema,['Edema'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000969,HP
ols2,HP:0000977,HP:0000977,Soft skin,['Soft skin'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000977,HP
ols2,HP:0000987,HP:0000987,Atypical scarring of skin,['Atypical scarring of skin'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000987,HP
ols2,HP:0000988,HP:0000988,Skin rash,['Skin rash'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000988,HP
ols2,HP:0000989,HP:0000989,Pruritus,['Pruritus'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000989,HP
ols2,HP:0001010,HP:0001010,Hypopigmentation of the skin,['Hypopigmentation of the skin'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001010,HP
ols2,HP:0001025,HP:0001025,Urticaria,['Urticaria'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001025,HP
ols2,HP:0001051,HP:0001051,Seborrheic dermatitis,['Seborrheic dermatitis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001051,HP
ols2,HP:0001063,HP:0001063,Acrocyanosis,['Acrocyanosis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001063,HP
ols2,HP:0001067,HP:0001067,Neurofibroma,['Neurofibroma'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001067,HP
ols2,HP:0001081,HP:0001081,Cholelithiasis,['Cholelithiasis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001081,HP
ols2,HP:0001138,HP:0001138,Optic neuropathy,['Optic neuropathy'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001138,HP
ols2,HP:0001156,HP:0001156,Brachydactyly,['Brachydactyly'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001156,HP
ols2,HP:0001159,HP:0001159,Syndactyly,['Syndactyly'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001159,HP
ols2,HP:0001249,HP:0001249,Intellectual disability,['Intellectual disability'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001249,HP
ols2,HP:0001250,HP:0001250,Seizure,['Seizure'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001250,HP
ols2,HP:0001251,HP:0001251,Ataxia,['Ataxia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001251,HP
ols2,HP:0001252,HP:0001252,Hypotonia,['Hypotonia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001252,HP
ols2,HP:0001256,HP:0001256,"Intellectual disability, mild","['Intellectual disability, mild']",http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001256,HP
ols2,HP:0001260,HP:0001260,Dysarthria,['Dysarthria'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001260,HP
ols2,HP:0001263,HP:0001263,Global developmental delay,['Global developmental delay'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001263,HP
ols2,HP:0001264,HP:0001264,Spastic diplegia,['Spastic diplegia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001264,HP
ols2,HP:0001265,HP:0001265,Hyporeflexia,['Hyporeflexia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001265,HP
ols2,HP:0001269,HP:0001269,Hemiparesis,['Hemiparesis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001269,HP
ols2,HP:0001270,HP:0001270,Motor delay,['Motor delay'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001270,HP
ols2,HP:0001271,HP:0001271,Polyneuropathy,['Polyneuropathy'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001271,HP
ols2,HP:0001272,HP:0001272,Cerebellar atrophy,['Cerebellar atrophy'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001272,HP
ols2,HP:0001276,HP:0001276,Hypertonia,['Hypertonia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001276,HP
ols2,HP:0001278,HP:0001278,Orthostatic hypotension,['Orthostatic hypotension'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001278,HP
ols2,HP:0001279,HP:0001279,Syncope,['Syncope'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001279,HP
ols2,HP:0001288,HP:0001288,Gait disturbance,['Gait disturbance'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001288,HP
ols2,HP:0001290,HP:0001290,Generalized hypotonia,['Generalized hypotonia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001290,HP
ols2,HP:0001297,HP:0001297,Stroke,['Stroke'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001297,HP
ols2,HP:0001298,HP:0001298,Encephalopathy,['Encephalopathy'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001298,HP
ols2,HP:0001305,HP:0001305,Dandy-Walker malformation,['Dandy-Walker malformation'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001305,HP
ols2,HP:0001308,HP:0001308,Tongue fasciculations,['Tongue fasciculations'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001308,HP
ols2,HP:0001310,HP:0001310,Dysmetria,['Dysmetria'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001310,HP
ols2,HP:0001317,HP:0001317,Abnormal cerebellum morphology,['Abnormal cerebellum morphology'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001317,HP
ols2,HP:0001319,HP:0001319,Neonatal hypotonia,['Neonatal hypotonia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001319,HP
ols2,HP:0001324,HP:0001324,Muscle weakness,['Muscle weakness'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001324,HP
ols2,HP:0001331,HP:0001331,Absent septum pellucidum,['Absent septum pellucidum'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001331,HP
ols2,HP:0001332,HP:0001332,Dystonia,['Dystonia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001332,HP
ols2,HP:0001336,HP:0001336,Myoclonus,['Myoclonus'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001336,HP
